item_id,restaurant_id,item_name,cuisine,category,is_veg,price_tier,base_price,cuisine_encoded,category_encoded,price_tier_encoded,popularity_score,order_frequency,avg_order_qty,reorder_rate,cart_frequency,avg_cart_position,cart_add_rate,base_price_norm,popularity_score_norm,order_frequency_norm,avg_order_qty_norm,reorder_rate_norm,cart_frequency_norm,avg_cart_position_norm,cart_add_rate_norm
I00093,R010,Tamarind Chutney,Street Food,sides,True,Budget,110.0,7,3,0,0.407,41.0,1.146341463414634,0.34615384615384615,88.0,1.0795454545454546,2.0952380952380953,0.12962962962962965,0.5394021739130435,0.36607142857142855,0.14634146341463405,0.5884615384615385,0.3981900452488688,0.4484265734265734,0.024649859943977594
I00094,R010,Sweet Lassi,North Indian,beverages,True,Budget,100.0,5,0,0,0.539,61.0,1.180327868852459,0.2972972972972973,63.0,1.380952380952381,1.0161290322580645,0.11111111111111113,0.7187500000000001,0.5446428571428571,0.180327868852459,0.5054054054054055,0.28506787330316746,0.5736263736263736,0.011954459203036052
I00095,R010,Schezwan Noodles,Chinese,mains,True,Premium,460.0,2,2,2,0.207,22.0,1.1363636363636365,0.23529411764705882,63.0,0.2698412698412698,2.739130434782609,0.7777777777777778,0.26766304347826086,0.19642857142857142,0.13636363636363646,0.39999999999999997,0.28506787330316746,0.11208791208791208,0.03222506393861893
I00096,R010,Date Pancake,Chinese,desserts,True,Premium,290.0,2,1,2,0.237,36.0,1.1111111111111112,0.391304347826087,17.0,1.9411764705882353,0.4594594594594595,0.462962962962963,0.30842391304347827,0.3214285714285714,0.11111111111111116,0.6652173913043479,0.07692307692307693,0.8063348416289592,0.005405405405405406
I00097,R010,Toffee Apple,Chinese,desserts,True,Budget,100.0,2,1,0,0.222,29.0,1.103448275862069,0.125,21.0,1.6666666666666667,0.7,0.11111111111111113,0.28804347826086957,0.2589285714285714,0.10344827586206895,0.2125,0.09502262443438915,0.6923076923076923,0.008235294117647058
I00098,R010,Fanta,Biryani,beverages,True,Budget,100.0,1,0,0,0.173,21.0,1.0952380952380953,0.10526315789473684,32.0,1.53125,1.4545454545454546,0.11111111111111113,0.2214673913043478,0.1875,0.09523809523809534,0.1789473684210526,0.14479638009049775,0.6360576923076923,0.017112299465240642
I00099,R010,Paneer Chilli,Chinese,mains,True,Premium,320.0,2,2,2,0.035,6.0,1.0,0.0,10.0,0.3,1.4285714285714286,0.5185185185185185,0.033967391304347824,0.05357142857142857,0.0,0.0,0.04524886877828055,0.1246153846153846,0.01680672268907563
I00100,R010,Coca-Cola,Chinese,beverages,True,Budget,60.0,2,0,0,0.104,18.0,1.2222222222222223,0.0,24.0,1.7083333333333333,1.263157894736842,0.03703703703703705,0.1277173913043478,0.1607142857142857,0.22222222222222232,0.0,0.1085972850678733,0.7096153846153845,0.014860681114551083
I00101,R011,Green Chutney,Street Food,sides,True,Budget,50.0,7,3,0,0.408,43.0,1.186046511627907,0.25,63.0,1.0952380952380953,1.4318181818181819,0.01851851851851853,0.5407608695652174,0.3839285714285714,0.18604651162790709,0.425,0.28506787330316746,0.45494505494505494,0.016844919786096257
I00102,R011,Spring Rolls,Chinese,starters,True,Mid,170.0,2,4,1,0.494,50.0,1.14,0.3448275862068966,45.0,0.15555555555555556,0.8823529411764706,0.24074074074074076,0.657608695652174,0.4464285714285714,0.1399999999999999,0.5862068965517242,0.20361990950226247,0.06461538461538462,0.010380622837370242
I00103,R011,Aloo Tikki,Street Food,mains,True,Premium,340.0,7,2,2,0.332,39.0,1.1794871794871795,0.4166666666666667,62.0,0.22580645161290322,1.55,0.5555555555555556,0.43750000000000006,0.3482142857142857,0.17948717948717952,0.7083333333333334,0.28054298642533937,0.09379652605459056,0.018235294117647058
I00104,R011,Watermelon Juice,Beverages,mains,True,Premium,340.0,0,2,2,0.127,23.0,1.0869565217391304,0.25,23.0,0.5217391304347826,0.9583333333333334,0.5555555555555556,0.15896739130434784,0.20535714285714285,0.08695652173913038,0.425,0.10407239819004525,0.21672240802675583,0.011274509803921568
I00105,R011,Onion Rings,Street Food,sides,True,Budget,130.0,7,3,0,0.193,31.0,1.1290322580645162,0.30434782608695654,25.0,0.84,0.78125,0.16666666666666669,0.2486413043478261,0.27678571428571425,0.12903225806451624,0.5173913043478261,0.11312217194570137,0.3489230769230769,0.009191176470588236
I00106,R011,Sev Puri,Street Food,mains,True,Premium,570.0,7,2,2,0.238,22.0,1.0909090909090908,0.375,63.0,0.3492063492063492,2.739130434782609,0.9814814814814815,0.30978260869565216,0.19642857142857142,0.09090909090909083,0.6375,0.28506787330316746,0.14505494505494504,0.03222506393861893
I00107,R011,Cold Brew Coffee,Beverages,mains,True,Mid,260.0,0,2,1,0.14,14.0,1.2142857142857142,0.2727272727272727,30.0,0.4,2.0,0.40740740740740744,0.1766304347826087,0.125,0.2142857142857142,0.46363636363636357,0.13574660633484165,0.16615384615384615,0.023529411764705882
I00108,R011,Manchow Soup,Chinese,sides,True,Mid,170.0,2,3,1,0.12,19.0,1.105263157894737,0.13333333333333333,20.0,1.15,1.0,0.24074074074074076,0.14945652173913043,0.16964285714285712,0.10526315789473695,0.22666666666666666,0.0904977375565611,0.47769230769230764,0.011764705882352941
I00109,R011,Dabeli,Street Food,mains,True,Premium,420.0,7,2,2,0.149,0.0,1.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.18885869565217392,0.0,0.0,0.0,0.0,0.0,0.0
I00110,R011,Ganne Ka Juice,Street Food,beverages,True,Budget,130.0,7,0,0,0.032,5.0,1.2,0.0,129.0,1.441860465116279,21.5,0.16666666666666669,0.029891304347826084,0.04464285714285714,0.19999999999999996,0.0,0.583710407239819,0.5989266547406081,0.2529411764705882
I00111,R012,Nimbu Pani,Street Food,beverages,True,Budget,100.0,7,0,0,0.153,18.0,1.1666666666666667,0.23076923076923078,31.0,1.5806451612903225,1.631578947368421,0.11111111111111113,0.19429347826086957,0.1607142857142857,0.16666666666666674,0.3923076923076923,0.14027149321266968,0.6565756823821339,0.019195046439628483
I00112,R012,Pav Bhaji,Street Food,mains,True,Premium,500.0,7,2,2,0.129,13.0,1.3076923076923077,0.08333333333333333,47.0,0.425531914893617,3.357142857142857,0.8518518518518519,0.16168478260869565,0.11607142857142856,0.3076923076923077,0.14166666666666666,0.21266968325791857,0.17675941080196397,0.03949579831932773
I00113,R012,Choco Lava Cake,Fast Food,desserts,True,Mid,160.0,4,1,1,0.27,27.0,1.2222222222222223,0.2,38.0,1.7894736842105263,1.3571428571428572,0.2222222222222222,0.3532608695652174,0.24107142857142855,0.22222222222222232,0.34,0.1719457013574661,0.7433198380566801,0.01596638655462185
I00114,R012,Hot Dog,Fast Food,mains,True,Mid,190.0,4,2,1,0.346,34.0,1.1764705882352942,0.36363636363636365,88.0,0.375,2.5142857142857142,0.2777777777777778,0.45652173913043476,0.30357142857142855,0.17647058823529416,0.6181818181818182,0.3981900452488688,0.15576923076923077,0.02957983193277311
I00115,R012,Masala Chaas,North Indian,beverages,True,Budget,130.0,5,0,0,0.374,40.0,1.125,0.2,80.0,1.5875,1.951219512195122,0.16666666666666669,0.4945652173913043,0.3571428571428571,0.125,0.34,0.3619909502262444,0.6594230769230769,0.022955523672883785
I00116,R012,Samosa,Street Food,mains,True,Premium,530.0,7,2,2,0.194,21.0,1.1904761904761905,0.17647058823529413,55.0,0.38181818181818183,2.5,0.9074074074074074,0.25,0.1875,0.19047619047619047,0.3,0.24886877828054302,0.1586013986013986,0.029411764705882353
I00117,R012,Keema Samosa,Biryani,starters,False,Mid,260.0,1,4,1,0.243,30.0,1.1666666666666667,0.16,29.0,0.3448275862068966,0.9354838709677419,0.40740740740740744,0.31657608695652173,0.26785714285714285,0.16666666666666674,0.272,0.13122171945701358,0.14323607427055704,0.011005692599620493
I00118,R012,Kokum Sharbat,Street Food,beverages,True,Budget,120.0,7,0,0,0.075,7.0,1.2857142857142858,0.0,22.0,1.4545454545454546,2.75,0.14814814814814817,0.08831521739130434,0.0625,0.2857142857142858,0.0,0.0995475113122172,0.6041958041958042,0.032352941176470584
I00119,R012,Ragda Pattice,Street Food,starters,True,Mid,220.0,7,4,1,0.406,39.0,1.1538461538461537,0.16129032258064516,42.0,0.2619047619047619,1.05,0.33333333333333337,0.5380434782608696,0.3482142857142857,0.15384615384615374,0.27419354838709675,0.1900452488687783,0.1087912087912088,0.012352941176470589
I00120,R012,Mixed Pickle,Biryani,sides,True,Budget,70.0,1,3,0,0.303,35.0,1.1142857142857143,0.32,105.0,1.0380952380952382,2.9166666666666665,0.05555555555555555,0.39809782608695654,0.3125,0.11428571428571432,0.544,0.47511312217194573,0.4312087912087912,0.034313725490196074
I00121,R013,Hot Chocolate,Desserts,beverages,True,Budget,130.0,3,0,0,0.338,47.0,1.2127659574468086,0.3548387096774194,19.0,0.7894736842105263,0.3958333333333333,0.16666666666666669,0.4456521739130435,0.4196428571428571,0.2127659574468086,0.603225806451613,0.08597285067873305,0.32793522267206476,0.004656862745098039
I00122,R013,Limca,Biryani,beverages,True,Budget,50.0,1,0,0,0.01,1.0,1.0,0.0,0.0,0.0,0.0,0.01851851851851853,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0
I00123,R013,Paneer 65,South Indian,starters,True,Budget,130.0,6,4,0,0.172,35.0,1.1142857142857143,0.13333333333333333,28.0,0.6071428571428571,0.7777777777777778,0.16666666666666669,0.2201086956521739,0.3125,0.11428571428571432,0.22666666666666666,0.12669683257918554,0.25219780219780213,0.009150326797385621
I00124,R013,Tangdi Kebab,Biryani,starters,False,Mid,160.0,1,4,1,0.276,50.0,1.16,0.3333333333333333,37.0,0.16216216216216217,0.7254901960784313,0.2222222222222222,0.3614130434782609,0.4464285714285714,0.15999999999999992,0.5666666666666667,0.16742081447963802,0.06735966735966736,0.00853517877739331
I00125,R013,Onion Raita,Biryani,sides,True,Budget,80.0,1,3,0,0.455,58.0,1.1379310344827587,0.3157894736842105,34.0,0.5882352941176471,0.576271186440678,0.07407407407407407,0.6046195652173914,0.5178571428571428,0.13793103448275867,0.5368421052631579,0.15384615384615385,0.24434389140271492,0.006779661016949152
I00126,R013,Fanta,Biryani,beverages,True,Budget,130.0,1,0,0,0.224,38.0,1.0789473684210527,0.20689655172413793,11.0,1.2727272727272727,0.28205128205128205,0.16666666666666669,0.2907608695652174,0.33928571428571425,0.07894736842105265,0.35172413793103446,0.0497737556561086,0.5286713286713286,0.0033182503770739064
I00127,R013,Tamatar Chutney,Biryani,sides,True,Budget,100.0,1,3,0,0.292,40.0,1.15,0.2413793103448276,28.0,0.6428571428571429,0.6829268292682927,0.11111111111111113,0.38315217391304346,0.3571428571428571,0.1499999999999999,0.4103448275862069,0.12669683257918554,0.26703296703296703,0.008034433285509327
I00128,R013,Shahi Tukda,Biryani,desserts,True,Budget,80.0,1,1,0,0.215,38.0,1.236842105263158,0.44,17.0,0.8235294117647058,0.4358974358974359,0.07407407407407407,0.27853260869565216,0.33928571428571425,0.23684210526315796,0.748,0.07692307692307693,0.34208144796380086,0.005128205128205128
I00129,R013,Filter Coffee,South Indian,beverages,True,Budget,110.0,6,0,0,0.015,4.0,1.25,0.0,2.0,1.0,0.4,0.12962962962962965,0.006793478260869564,0.03571428571428571,0.25,0.0,0.00904977375565611,0.41538461538461535,0.004705882352941177
I00130,R013,Thums Up,Biryani,beverages,True,Budget,50.0,1,0,0,0.154,31.0,1.1935483870967742,0.16,13.0,1.6923076923076923,0.40625,0.01851851851851853,0.1956521739130435,0.27678571428571425,0.19354838709677424,0.272,0.05882352941176471,0.7029585798816568,0.004779411764705883
I00131,R014,Papad,Street Food,sides,True,Budget,90.0,7,3,0,0.099,13.0,1.3076923076923077,0.0,105.0,0.9142857142857143,7.5,0.09259259259259262,0.12092391304347827,0.11607142857142856,0.3076923076923077,0.0,0.47511312217194573,0.37978021978021975,0.08823529411764705
I00132,R014,Mountain Dew,Fast Food,beverages,True,Mid,160.0,4,0,1,0.429,44.0,1.1590909090909092,0.1388888888888889,43.0,1.5116279069767442,0.9555555555555556,0.2222222222222222,0.5692934782608695,0.39285714285714285,0.15909090909090917,0.2361111111111111,0.19457013574660637,0.627906976744186,0.011241830065359478
I00133,R014,Lime Soda,Fast Food,beverages,True,Budget,50.0,4,0,0,0.484,49.0,1.1020408163265305,0.2571428571428571,45.0,1.5555555555555556,0.9,0.01851851851851853,0.6440217391304348,0.4375,0.1020408163265305,0.4371428571428571,0.20361990950226247,0.6461538461538461,0.010588235294117647
I00134,R014,Lotus Stem Chips,Chinese,starters,True,Budget,100.0,2,4,0,0.113,16.0,1.25,0.14285714285714285,53.0,0.2830188679245283,3.1176470588235294,0.11111111111111113,0.13994565217391305,0.14285714285714285,0.25,0.24285714285714283,0.2398190045248869,0.11756168359941943,0.03667820069204152
I00135,R014,Mosambi Juice,Beverages,mains,True,Premium,480.0,0,2,2,0.142,23.0,1.0869565217391304,0.2222222222222222,61.0,0.3770491803278688,2.5416666666666665,0.8148148148148149,0.1793478260869565,0.20535714285714285,0.08695652173913038,0.37777777777777777,0.27601809954751133,0.15662042875157628,0.029901960784313723
I00136,R014,Grilled Sandwich,Fast Food,mains,True,Premium,560.0,4,2,2,0.328,34.0,1.1176470588235294,0.1724137931034483,130.0,0.2846153846153846,3.7142857142857144,0.9629629629629629,0.4320652173913044,0.30357142857142855,0.11764705882352944,0.2931034482758621,0.5882352941176471,0.1182248520710059,0.04369747899159664
I00137,R014,Iced Tea,Fast Food,beverages,True,Budget,90.0,4,0,0,0.086,11.0,1.1818181818181819,0.2222222222222222,7.0,1.1428571428571428,0.5833333333333334,0.09259259259259262,0.10326086956521738,0.09821428571428571,0.18181818181818188,0.37777777777777777,0.031674208144796386,0.47472527472527465,0.0068627450980392165
I00138,R014,7UP,Fast Food,beverages,True,Budget,90.0,4,0,0,0.453,49.0,1.1224489795918366,0.25,44.0,1.4318181818181819,0.88,0.09259259259259262,0.6019021739130435,0.4375,0.12244897959183665,0.425,0.1990950226244344,0.5947552447552448,0.010352941176470587
I00139,R014,Oreo McFlurry,Fast Food,desserts,True,Mid,270.0,4,1,1,0.137,16.0,1.25,0.06666666666666667,18.0,1.8888888888888888,1.0588235294117647,0.42592592592592593,0.17255434782608697,0.14285714285714285,0.25,0.11333333333333333,0.08144796380090498,0.7846153846153845,0.01245674740484429
I00140,R014,Brownie,Fast Food,desserts,True,Mid,240.0,4,1,1,0.261,29.0,1.2758620689655173,0.2608695652173913,23.0,1.9130434782608696,0.7666666666666667,0.3703703703703704,0.3410326086956522,0.2589285714285714,0.27586206896551735,0.4434782608695652,0.10407239819004525,0.7946488294314381,0.009019607843137255
I00141,R015,Double Ka Meetha,Biryani,desserts,True,Mid,180.0,1,1,1,0.388,57.0,1.1403508771929824,0.4166666666666667,38.0,1.763157894736842,0.6551724137931034,0.2592592592592593,0.5135869565217391,0.5089285714285714,0.14035087719298245,0.7083333333333334,0.1719457013574661,0.7323886639676113,0.007707910750507099
I00142,R015,Jaljeera,Street Food,beverages,True,Budget,80.0,7,0,0,0.124,25.0,1.16,0.15,31.0,1.5161290322580645,1.1923076923076923,0.07407407407407407,0.15489130434782608,0.2232142857142857,0.15999999999999992,0.255,0.14027149321266968,0.6297766749379652,0.014027149321266967
I00143,R015,Wonton Soup,Chinese,sides,True,Budget,110.0,2,3,0,0.217,34.0,1.2058823529411764,0.32,74.0,1.0405405405405406,2.1142857142857143,0.12962962962962965,0.28125,0.30357142857142855,0.2058823529411764,0.544,0.33484162895927605,0.4322245322245322,0.024873949579831932
I00144,R015,Jaljeera,Biryani,beverages,True,Budget,110.0,1,0,0,0.251,43.0,1.1162790697674418,0.3448275862068966,66.0,1.393939393939394,1.5,0.12962962962962965,0.327445652173913,0.3839285714285714,0.11627906976744184,0.5862068965517242,0.29864253393665163,0.579020979020979,0.01764705882352941
I00145,R015,Lucknawi Biryani,Biryani,mains,True,Mid,250.0,1,2,1,0.32,53.0,1.1320754716981132,0.40625,62.0,0.3064516129032258,1.1481481481481481,0.3888888888888889,0.4211956521739131,0.4732142857142857,0.13207547169811318,0.6906249999999999,0.28054298642533937,0.12729528535980147,0.013507625272331155
I00146,R015,Onion Raita,Biryani,sides,True,Budget,120.0,1,3,0,0.06,9.0,1.1111111111111112,0.0,26.0,1.5384615384615385,2.6,0.14814814814814817,0.06793478260869565,0.08035714285714285,0.11111111111111116,0.0,0.11764705882352942,0.6390532544378698,0.03058823529411765
I00147,R015,Chicken Biryani,Biryani,mains,False,Mid,260.0,1,2,1,0.333,49.0,1.0816326530612246,0.2571428571428571,70.0,0.35714285714285715,1.4,0.40740740740740744,0.43885869565217395,0.4375,0.08163265306122458,0.4371428571428571,0.31674208144796384,0.14835164835164835,0.016470588235294115
I00148,R015,Thalassery Biryani,Biryani,mains,True,Mid,210.0,1,2,1,0.32,51.0,1.0980392156862746,0.29411764705882354,68.0,0.3382352941176471,1.3076923076923077,0.3148148148148148,0.4211956521739131,0.45535714285714285,0.0980392156862746,0.5,0.3076923076923077,0.1404977375565611,0.015384615384615385
I00149,R015,Paneer 65,South Indian,starters,True,Budget,110.0,6,4,0,0.041,5.0,1.2,0.0,62.0,0.20967741935483872,10.333333333333334,0.12962962962962965,0.04211956521739131,0.04464285714285714,0.19999999999999996,0.0,0.28054298642533937,0.08709677419354839,0.1215686274509804
I00150,R015,Rooh Afza Sharbat,Biryani,beverages,True,Budget,90.0,1,0,0,0.129,25.0,1.24,0.2631578947368421,38.0,1.7105263157894737,1.4615384615384615,0.09259259259259262,0.16168478260869565,0.2232142857142857,0.24,0.4473684210526315,0.1719457013574661,0.7105263157894737,0.017194570135746604
I00151,R016,Seviyan Kheer,Biryani,desserts,True,Mid,190.0,1,1,1,0.2,20.0,1.05,0.11764705882352941,14.0,1.3571428571428572,0.6666666666666666,0.2777777777777778,0.2581521739130435,0.17857142857142855,0.050000000000000044,0.19999999999999998,0.06334841628959277,0.5637362637362637,0.00784313725490196
I00152,R016,Iced Tea,Fast Food,beverages,True,Budget,110.0,4,0,0,0.132,14.0,1.2142857142857142,0.07692307692307693,46.0,1.3478260869565217,3.066666666666667,0.12962962962962965,0.1657608695652174,0.125,0.2142857142857142,0.13076923076923078,0.2081447963800905,0.559866220735786,0.03607843137254902
I00153,R016,Paneer Tikka Pizza,Fast Food,mains,True,Premium,520.0,4,2,2,0.021,2.0,1.5,0.0,3.0,0.0,1.0,0.888888888888889,0.014945652173913044,0.017857142857142856,0.5,0.0,0.013574660633484163,0.0,0.011764705882352941
I00154,R016,Pongal,South Indian,mains,True,Premium,400.0,6,2,2,0.123,19.0,1.105263157894737,0.05555555555555555,22.0,0.2727272727272727,1.1,0.6666666666666667,0.15353260869565216,0.16964285714285712,0.10526315789473695,0.09444444444444444,0.0995475113122172,0.11328671328671328,0.012941176470588235
I00155,R016,Cheesecake,Fast Food,desserts,True,Budget,120.0,4,1,0,0.156,20.0,1.1,0.1111111111111111,17.0,1.9411764705882353,0.8095238095238095,0.14814814814814817,0.1983695652173913,0.17857142857142855,0.10000000000000009,0.18888888888888888,0.07692307692307693,0.8063348416289592,0.009523809523809525
I00156,R016,Aam Panna,Street Food,beverages,True,Budget,60.0,7,0,0,0.23,27.0,1.1481481481481481,0.17391304347826086,82.0,1.2682926829268293,2.9285714285714284,0.03703703703703705,0.29891304347826086,0.24107142857142855,0.14814814814814814,0.29565217391304344,0.37104072398190047,0.5268292682926828,0.03445378151260504
I00157,R016,Coleslaw,Fast Food,sides,True,Budget,130.0,4,3,0,0.377,50.0,1.12,0.2777777777777778,45.0,1.0666666666666667,0.8823529411764706,0.16666666666666669,0.49864130434782605,0.4464285714285714,0.1200000000000001,0.4722222222222222,0.20361990950226247,0.44307692307692303,0.010380622837370242
I00158,R016,McAloo Tikki,Fast Food,mains,True,Premium,380.0,4,2,2,0.297,39.0,1.1538461538461537,0.25806451612903225,43.0,0.09302325581395349,1.075,0.6296296296296297,0.389945652173913,0.3482142857142857,0.15384615384615374,0.4387096774193548,0.19457013574660637,0.03864042933810375,0.01264705882352941
